id,reviews.text,review_length,sentiment_polarity
AVpe9W4D1cnluZ0-avf0,"This is, so far, the best vacuum cleaner I've ever used. It is very lightweight, maneuvers easily, is relatively quiet, and actually CLEANS MY FLOORS. I have two cats, one of which is a long-haired shedding machine. I vacuum every day. This cleaner really does the trick, and effortlessly compared to other machines. It works great on my hardwood and tile, as well, without kicking up clouds of fur. Transitions from hard to textile surfaces smoothly, but watch it on rugs the suction is so powerful it can grab up lighter rugs. The companion hand-held is pretty slick, too. Easy. I use it more than I thought I would. I'll be interested to see how long this sweeper holds up, since it is the 3rd one I've purchased in almost as many years. It seems to have fewer cheesy plastic parts than most sweepers, but my dear husband still has strict orders to keep his appliance-destroying mitts off. If you want to get your floors clean with a lot less effort, get this sweeper.",96,0.13452380952380955
AVpe9W4D1cnluZ0-avf0,"Both machines get the job done well. Love that both are bagged. HEPA is a plus. I have used bagless for years, and hate the idea of emptying the dirt bin. Having to empty the dirt bin into a trash can by tapping it defeats the purpose of vaccumming the dirt. Don't you think The upright is light enough, but not as light as Oreck. It can goes pretty flat. The cord is really long. The light is very good and helpful. The low setting is already very loud, so I would not go for the high setting. If loud means powerful, then that is what I have to live with. The canister is not cordless, but a plus side is that it will not loose suction because it doesn't depend on the battery level. The cord of the caniter unit is several feet long, so it is long enough to stretch acroos at least half of my living room to get the job done. A bagged canister is hard to find, too. The price is pretty reasonable for a high-end machine. Do not know if they will last years. Have owned them for several weeks, and used them every 2-3 days. All in all, a happy purchase.",101,0.09287024087024086
AVpe9W4D1cnluZ0-avf0,"I looked at all vacums, electrulux, dyson, and bought the electrulux upright and returned it, it was nice looking that was it, very heavy, then I looked at the dysons, all of them at Best Buy, and then the sales rep showed me this vacum cleaner, it is not like the other plastic Hoovers at all. This vacum cleaner is awesome, Very Lightweight !!! no dust to deal with !! no dirt in your face, you can actually vacum without feeling like you need to take a shower , after playing with your dust cup ! It is very easy to move around, it does a very good job on carpet or tile ! I never thought to even look at it, I am so glad the sales rep showed it to me, I Love It, it has a huge bag, and no dust flying around when you empty it. It even comes with a second vacum, which I have not used yet, but it has all the tools you would need ! I am happy I bought this instead of the plastic dyson, it looks like an overpriced plastic vacum cleaner, that does no different than any other vacum cleaner in an upper price range. The Hoover weighs 12lbs. it is GREAT.",94,0.40208333333333335
AVpe9W4D1cnluZ0-avf0,"Pros: (1) At current (Walmart) price, this is an excellent value (2) sucks up dust/dirt very well (3) quiet and lightweight (4) excellent quality, over-sized bags that trap fine dust (5) the additional hand-vac works exceptionally well, has many attachments, and is very compact (6) the floor vac and hand vac have a nice, durable appearance and (7) though Walmart indicated a two week delivery time, I had it at my door two days after placing the order! Cons: (1) if using with a loose pile carpet, the roller spin is strong enough to unravel carpet on the high setting, especially at carpet seams. This is not an issue when using the vacuum on the low setting. I've used oreck before but have not tested dyson, and the quality of this vacuum is significantly better than oreck. It is just fantastically well built and the current, moderate price point will guarantee you a vacuum that will work well for years (i.e., there is also a long warranty on all parts of the unit, I believe) and will not need a replacement for some time. I'm happy about this because this is my third new vacuum in 8 years.",104,0.22126053433745738
AVpe9W4D1cnluZ0-avf0,"This is the fourth vacuum I've purchased in the last two months, and the first one I didn't return. I'm very pleased with the performance of both the upright and handheld with attachments. I feel Hoover has come back to producing quality vacuums, and I hope I will be able to say this 6 months down the road. I have 2 terriers that shed constantly, and both vacuums pick up the dog hair quite well. The upright is streamlined and not heavy to pick up--and I'm not a very strong woman. Some reviewers have complained of the noise of the handheld, but I don't think it's inordinately loud. Yes, I would like it to be quieter, but it's average in my opinion. All in all, I'm thrilled with this vacuum pair and expect them to last for many years. One warning though, this upright is NOT for shag carpet! I have a shag area rug, and it is very hard to push and pull the vacuum over it. I must switch it to the low setting and lower the handle as much as possible to lessen the suction. Since I have only this one rug, I still love this vacuum for my regular carpetting, tile and laminate floors. Unless your house is mostly shag carpet, I would recommend this vacuum.",110,0.11153846153846156
AVpe9W4D1cnluZ0-avf0,"I'm a Consumer Reports junkee and I tend to go with their recommendations. The Hoover Platinum got very high marks in their ratings, but I think it was passed over for the CR Best Buy because of its price of 400. That's why I was so surprised to find the same vacuum at Walmart.com for only 219. It was a no-brainer. It arrived very quickly, was professionally packaged, and easy to assemble. I immediately tried it on carpet, because this is one of the areas it was supposed to excel in. It did not disappoint. Even when I ran it along the baseboards where dog hairs accumulate, it did a better job than my previous high-end vacuum (which was twice the price.) It does great on hardwood too, and I switched it into the low setting for my throw rug, and it knew what to do -- suck up the dirt, not the rug. Wonderful product! It has special grips for vacuuming stairs and is easy to handle -- I'm a weakling so I appreciate its light weight. This vacuum was designed by someone that actually does the vacuuming at their own home. I can't comment on its reliability because I've only owned it for a month, but I have no buyer's remorse. I LOVE this vacuum.",93,0.2938847117794486
AVpe9W4D1cnluZ0-avf0,"I love this machine. I tried a cheaper, bagless model, but hated emptying the canister and the belt broke after the third use. I took it back and bought this one - even though it cost almost twice as much - because of all the glowing reviews and I liked the idea of getting two vacs. THIS IS TOTALLY WORTH EVERY PENNEY! The upright is fabulous. It works just fine on my hardwood floors without scratching and picks up even the grass and leaves my dogs track in. I thought the days of buying a vacuum that lasted 20 years were over, but this machine feels so solid I can actually see it lasting that long. It reminds my of my mother's old green hoover that she used forever, except that it's a whole lot lighter and the floor actually looks clean after using it. The canister is also very lightweight with good suction. But it's really not very thoughtfully designed. There's no good way to store the tools and no place to wind up the cord, so it's pretty unwieldy to get out and put away. Luckily I don't use it all that much. It's a shame that the folks at Hoover didn't take the time to put the same thoughtfulness into the design of the canister.",112,0.18033333333333332
AVpe9W4D1cnluZ0-avf0,I was chosen to participate in a case study with this vacuum through a site called Cafemom. I fell in love with this product. I have a zoo in my house and it can get rather hairy. It picks up the hair with no issues and is easy to push around. Hi and low settings for different parts of the house and also has an indicator letting you know when to change your bags. The second little gadget that goes with it is easy to cart around and helps with getting gunk off the edges around the baseboards.,47,0.14635416666666667
AVpe9W4D1cnluZ0-avf0,"I did a lot of research on vacuums before purchasing this one and I love it. The price was good and the vacuum works great. It is easy is get into tight spots, picks up great and it is so nice not to have to adjust it for carpet or tile floors. It adjusts itself. I also love the portable vacuum that comes with it. Before I had to lug my big vacuum to clean my baseboards and now I have a handy, compact vacuum that is easy to carry around. The extra long handle is wonderful and my husband loves it for vacuuming the car. I am so glad that I found this vacuum. Thanks Walmart for having the best price!!",54,0.35491718426501034
AVpe9W4D1cnluZ0-avf0,"I did a lot of research before I bought this vacuum, and I'm glad I did. It has turned out to not only meet, but exceed my expectations. The best things about this vacuum are the excellent suction, low noise, light weight, and the HEPA filtering...not to mention the 35-foot cord. I was a bit disappointed that the upright itself did not accommodate the crevice and upholstrey tools, but have really grown to like the separate cansiter vac that you strap onto your shoulders. It's also lightweight and does a good job cleaning. Some people here have complained about the price of the replacement bags, but shop around online. You can get the bags relatively cheaply on A*****. And the bags last longer than my other bags did in my old Eureka Boss, which I had to change when they were only half-full to assure the best suction. Plus, they are HEPA filtered.",72,0.2822222222222222
AVpe9W4D1cnluZ0-avf0,"I read the MANY glowing reviews on this vacuum (lotsa sites!), and figured they must be Hoover shills- NOT! Fun vacuuming... Yea, sure- It's TRUE!- I vacuumed til 2am first time (I couldn't believe my eyes!)! My old CG Top-Rated 4.5hp canister would fluff up packed hallway... carpet (surface only!), but would quickly pack right back down. :o( The Hoover goes MUCH deeper (must go perpendicular/both ways..., or floats at higher side carpet level!), removed TONS of old dog hair, and REALLY deep fluffed up my carpet! After walking on it for two-weeks, my carpet is still fluffy! WOW! It was a pain on packed stairs (no more!), but worth it (sucks good when locked upright!)! Cons- The portable hand vacuum that comes with is a WEAK JOKE (one star, as they don't have zero!)!- I'll keep my powerful canister vac for the tools, as NO vacuum I've found cleans all the way to the edge (right side is close)! Sound Too Good to be true- Well Wally World has a liberal in-store return policy (even when purchased online!)! I guarantee you'll be AMAZED at the performance, and long warranty (you definitely get what you pay for!)! Scott :o)",124,0.15337941628264207
AVpe9W4D1cnluZ0-avf0,"My wife has purchase every vacuum cleaner ever invented except the Dyson and I refused to spend that kind of money on something that would not produce an absolute vacuum, which is theoretically impossible. Nevertheless, we bought another, that makes seven now in our possession however I must say that the Platinum vacuum by Hoover is the best engineered for the money I have ever seen. If only Wal-Mart would stock the bags for it, it would be as close to perfect as I would require.",46,0.2635416666666667
AVpe9W4D1cnluZ0-avf0,"In tough economic times it was a bit difficult to spend this much money on a vacuum but my house requires the best vacuum out there to deal with the fur from 3 cats and big dog and two daughters with long hair! This vacuum gets everything, it truly works edge to edge. I can clean right up into the corners without having to switch to the hose feature. It has rubber wheels instead of plastic which are so much more durable and much easier on my wood floors. The true test was whether I could clean cat litter without feeling it spraying out behind the vacuum...a huge success! It's so easy to use and comes with a 6 year warranty. A GREAT vacuum whose weight allows me to carry it up and down the stairs easily.",73,0.1810213940648723
AVpe9W4D1cnluZ0-avf0,"I am a mom, homemaker and professional maid by trade. I have had this Hoover for 3 years and it runs as good as the day I purchased it! The wheels are fine and not flimsy at all. This vacuum, by far, outperforms the Oreck on cleaning and suction. Also the Oreck has left black marks on my customers carpets when the supposedly superior wheels get a little milage under them, and I have had more problems with the belts on the Oreck then the Hoover. The canister that comes with it is great as well. Nice long cord. Use it to on hardwood and tile before mopping to clean up dog hair, food, and debris and, of course, the stairs. Very easy to change the bag with a nice feature that keeps the dust from flying everywhere when you remove the bag (Oreck does not have this). Also a light takes the guess work out of when to change the bag. There is a convienent handle on the back of the vacuum that makes it extremely easy to carry up and down the stairs, and the canister has an adjustable and comfortable carrying strap. While cleaning floors with the canister the best way to wear this is with the strap all the way extended and across your body instead of hanging off your shoulder, that way you are free to move quickly and you won't have it slipping off your shoulder and dropping to the floor. I love this Hoover, in my opinion it was worth every cent and I am going to purchase another one to keep on the second floor.",124,0.29861111111111116
AVpe9W4D1cnluZ0-avf0,This vacuum cleaner is the best cleaner I have owned!!!,5,0.49583333333333335
AVpe9W4D1cnluZ0-avf0,"I am so glad we found this product. Our previous bagless vacuum's motor broke and I learned that bagless doesn't mean best hard way. So, I wanted bagged vacuum this time, but I wanted to touch it before buying. Local vacuum store had price range $500 and up. I was not ready to pay this much. Luckily, I found reviews for this model and decided to go for it. I can't say enough how happy I'm with it! It's light, it has features of all those expensive staff I tried in store and saw on Youtube but for the right price. That is why I decided to write this review. It helped me, hope it'll help someone else!",60,0.14876984126984125
AVpe9W4D1cnluZ0-avf0,"I am so very happy with my purchase. I wanted a bagged, light weight vacuum, and this is perfect. Great suction power, and my carpets look practically new when I'm done vacuuming (and they are almost 10 years old). The canister vac (also bagged) was a welcome bonus. So easy to use, and no more lugging around a heavy bagless vacuum that has to be emptied every time it is used. Got it on sale, so that made me even happier. I would definitely recommend this combo for anyone who prefers bagged over bagless and wants something light weight enough to carry up and down stairs if needed. And which does a good job on hardwood floors, too!",63,0.347064393939394
AVpe9W4D1cnluZ0-avf0,"We bought this because my wife's old Royal vacuum is so heavy and hard to use. It also needs some repair to the handle latch.This Hoover is much easier to use and it does an even better job. We were concerned that there was no height adjustment, but this works equally well on carpet, hardwood, and vinyl floors. The handle for stairs is especially useful, as we have two carpeted stairways. The vacuum is so light it isn't a problem.In spite of the bad reviews on the canister, my wife loves it too. It is so very light it is easy to vacuum out the cars, and the long wands reach to the high ceiling on our back porch. It seems to have a lot of suction, and the noise is no worse than any other vacuum.We definitely wanted a bag vacuum, as emptying a no-bag vacuum is a messy operation. With the bag, you just remove all the dirt and dust and it is already bagged. Also, the bag offers a very large HEPA filter that is changed automatically when you need to change it. In one step you neatly empty the dirt and replace the filter.",96,0.044971428571428565
AVpe9W4D1cnluZ0-avf0,"First, a disclaimer of sorts ���. I���m a long-term, died-in-the-wool Hoover evangelist. No, I don���t work for Hoover, but I���ve used Hoovers religiously for 30 years. I���ve tried switching off to other top-of-the-line brands, but always returned to Hoover for their unsurpassed cleaning power and reliability.That does not, however, mean they were perfect.��� The Hoover WindTunnel U6439 bagged upright that I���ve had for the last several years would suck up a Buick. Unfortunately, it also rivaled a Buick in the weight category. Although it���s supposedly a ���self-propelled��� model, I felt like I had to go into training in order to vacuum my house. It became something I would put off because I wasn���t sure I had the strength to wrestle this bulky beast all over my house.��� The WindTunnel controls which allow you to change the brush height from carpet to floor were manual, hard-to-move levers on the brush housing which required you to shut the machine off in order to properly manipulate them.��� The HEPA filter on my old WindTunnel seemed to work only for the first few months. After that, all manner of airborne particles would fly around as I vacuumed, even after I cleaned/replaced the filters.��� Lastly, noise of my previous WindTunnel was something akin to a jet taking off.When I saw a TV commercial for the Hoover Platinum series machines, I was definitely intrigued. I loved the idea of getting two separate vacuums together for one price (brilliant marketing idea there, Hoover). But I was skeptical; could the power of a Hoover truly be housed in something that weighs only 11 pounds? I���d tried other lightweight vacuums in the past and their suction was dubious at best.I made a beeline for the Internet to start researching. Over a couple of days of intensive reading, I decided to continue my trust in Hoover and took the plunge.Both machines come packaged together in a single tall box which was waiting for me on my front porch when I got home from work. The first thing I noticed was that I could actually lift the entire box into the house without grunting like a Sumo wrestler��� that was promising. After removing everything, I was stunned at the weight ��� or lack thereof ��� for both machines.The physical appearance is very appealing; the upright is sleek and slim with a 35��� long cord, and the canister has tools-on-board, along with an ingenious shoulder strap so you can ���wear it��� while you vacuum. You will be stunned by how little these machines weigh ��� a child could easily lift them both. But could they clean?When I fired up the Platinum upright, the word that kept coming out of my mouth was WOW. First off, no more jets taking off in my living room ��� just a pleasing HUM. Second, this impossibly lightweight wonder gives a whole new meaning to the term self-propelled. It seemingly FLOATED over my carpeting all on its own, while still having the suck-up-a-Buick power I expected from a Hoover. It cleaned better in one pass than its older U6439 WindTunnel behemoth cousin did in several passes. I was picking up stuff I didn���t even know was there. Whether vacuuming underneath your bed, or behind that dresser that you haven���t moved since you moved in 15 years ago, it was astonishing how well this machine worked in just one pass.I have a rather large, bulky throw rug in my kitchen that I had been preparing to replace because it had become so un-vacuum-able in recent weeks. The Platinum upright made it look brand new. And hallelujah for a TRUE edge cleaner! Everyone claims to have edge cleaning ability on their uprights, but this one truly delivers on the promise. Think about those sneaky areas in your house where all sorts of stuff lingers ��� like that dead zone along the baseboards tucked up under the bottom of your kitchen cabinets where they meet the kitchen floor. This Platinum upright sucked up all that debris ��� right to the edge.The maneuverability of the Platinum upright is astonishing. It truly is as light as Hoover claims and it moves as easily as a Dyson. The upright portion of the machine lowers completely parallel to the floor so it really can move under coffee tables with ease. It also moves from carpeting to floors effortlessly with an intelligent, lighted, fingertip control right up there on the handle.The HEPA filtration is light-years ahead of my previous WindTunnel ��� think HEPA with a Hemi under the hood. Yes, I know that bags are expensive, but you can find discounts if you search online and buy in bulk. I don���t mind paying for a product that truly works ��� these bags, and this new Platinum HEPA filtration system, truly work. No dust or other airborne nasties were visible anywhere.The Platinum canister has a carrying strap, which makes so much sense. The folks who clean my office building uses strap-on canister vacuums and I always ���what an intelligent design��� ��� now, I���ve got my own. And all the tools are right there attached to the unit, ready and waiting for you. I toted that canister all over the house, cleaning window sills, ceiling corners, air conditioning vents, everything! Then I walked into the garage and cleaned the inside of my SUV. It���s quiet, powerful and incredibly portable ��� the best ���canister��� I���ve ever used.In my first test run of this Hoover Platinum ���vacuum system,��� I found myself LOOKING for stuff to clean; I couldn���t get enough of it. The Hoover UH30010COM Platinum is, quite simply, the best vacuum PERIOD I���ve ever owned. I absolutely LOVE this machine ��� and to get 2 vacuums ��� an upright and a canister ��� for the same price just makes terrific economic sense. It has extraordinary power in a relatively quiet, sleek, lightweight package that doesn���t leave me feeling deaf, sore and exhausted. Bravo, Hoover!",553,0.1648011363636364
AVpe9W4D1cnluZ0-avf0,"I was on the fence about this vac, but once i unpackaged it, and put it together w one screw, I was allready intrigued, then as soon as I hit the power button, i was sold..the brush roll and height adjustmnt is auto, grooming the carpet as well as cleaning it, I like the groomed carpet look, and the color came back some to the carpet as well after several passes, so I knew the old vac, heavy and cumbersome wasnt working well at all, the canister is packed w power and easy to use w the shoulder strap making access to the tools easier than ever. Its retro look is attractive..heavy duty zipper and bag casing. And the best of all, lightweight, cleaning is work enough let alone having to haul the vac around. A bumper to bumper 6 yr warranty made the sale more attractive as well, w a 90 day return policy from .... This vac is stayng here though, one of Hoovers best and well built machines..nice Job Hoover..the price was perfect as well..",100,0.4133333333333334
AVpe9W4D1cnluZ0-avf0,"Pros:Excellent for carpet, carpeted stairs, pet hair, included canister easy to use, both exhaust CLEAN airCons:No on/off brushroll for bare floors - upright meant for using mostly on carpetThe person who will be happiest with this combination is the person who: (1) wants a lightweight vacuum, (2) has mostly carpet in their home, (3) has carpeted stairs, and (4) uses attachments.Special Note: This two vacuum set (upright and canister) now is only about 300 a terrific value at that price.",45,0.22592592592592597
AVpe-ltS1cnluZ0-bL8w,helps me,1,0.0
AVpe-M4-ilAPnD_xSF1K,was good,1,0.7
AVpe-PJnLJeJML43ziaj,"This flavor is always popular with my two year old no matter how picky he might be. I He loves all the HappyTot flavors. I love the added fiber and omega 3s he gets through the addition of chia seed. Not only is this all-organic, but the boost in nutrients keeps me going back for these. Convenient for on the go and quick snacks... A must have for busy moms.",33,0.2722222222222222
AVpe-YAL1cnluZ0-bHGh,"This was the WORST pizza I've ever had in my life. The crust was gross. The sauce was delicious but there wasn't much of it. There also wasn't enough cheese. Bottom line, don't buy it. Try a different gluten free pizza. Amy's Drive Thru has some great ones.",29,0.17500000000000002
AVpf0eb2LJeJML43EVSt,"Ordered before reading the reviews. I bought this specifically because it said Ultraviolet Copy. Wanted it for my UV collection. You only get one code and it's for Retribution Only. NOT THE ENTIRE COLLECTION! It's the only reason I dropped $34.99 plus tax on this. I have since contacted the 800 number for Bestbuy. I have been given authorization to either get an exchange or a refund, even though it's now an open package. I am going in the morning to go talk in person to the manager and tell them what's going on and give them the reference number that was given to me. I will see if they have one in store that they know 100% supplies the UV copy for the entire set. If not I'm just going to return and get my refund.",62,0.0
AVpf0eb2LJeJML43EVSt,I liked this movie................................,2,0.6
AVpf0eb2LJeJML43EVSt,If you love this type of movie you will love to watch it.,5,0.5
AVpf0eb2LJeJML43EVSt,"As a fan of the zombie genre, I am a firm believer that Resident Evil helped kick start the latest movement. These movies are a great horror/action ride. The movies don't follow the game play, so don't go looking for hidden clues.",26,-0.07777777777777777
AVpf0eb2LJeJML43EVSt,"This review is really for the packaging of the set and not the movies themselves. I think the movies are great and I feel that the only reason to get a box set for yourself or as a gift would be if you had already seen/liked the movies and want to have them displayed and/or arranged as a set. To that end, the set itself is nice for the price point. It is basically all five movies in their individual cases with cover art (just as if you had bought them separately) and are put into a sleeve. That's all. Plain and simple. One thing to note: The inserts with the code for the ultraviolet download are all well past the expired date. This was not an issue for me since I just wanted the bluray disc and did not care about the digital copy, but is something to keep in mind in case you really wanted the digital download.",69,0.1335714285714286
AVpf0eb2LJeJML43EVSt,This is one of the best science fiction series out there.,5,1.0
AVpf0eb2LJeJML43EVSt,This packed film content is awesome; I always like all five films and now I can view them sequentially at any time.,11,1.0
AVpf0eb2LJeJML43EVSt,"A must have for any Resident Evil enthusiast, With masive doses of Milla Jovovich to boot!",9,-1.0
AVpf0eb2LJeJML43EVSt,My fianc�� introduced me to the Resident Evil franchise and I was not disappointed. I love that it takes up so much less space than the DVD set. We're slowly replacing all our DVD's and the picture quality is worth it.,19,-0.23611111111111113
AVpf0eb2LJeJML43EVSt,Excellent movie! I saw this movie in theaters. Hm.,6,1.0
AVpf0eb2LJeJML43EVSt,U cannot beat all of the resident evil movies for the price or the action,8,-0.45
AVpf0eb2LJeJML43EVSt,I've always been a resident evil and this set was grwat!,6,-1.0
AVpf0eb2LJeJML43EVSt,I have seen only 2 of the Resident Evil movies in the series. Ready now to binge !!,7,-0.4
AVpf0eb2LJeJML43EVSt,Bought the box set for my wife because she likes the resident evil movies,8,-1.0
AVpf0eb2LJeJML43EVSt,Awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,1.0
AVpf0eb2LJeJML43EVSt,What a price for this collection ! These movies are great,4,0.8
AVpf0eb2LJeJML43EVSt,Awesome deal great movies !!!! I wish they would've done more with the 4th movie,9,0.9
AVpf0eb2LJeJML43EVSt,Epic as always! Each film gets better and better! Star Wars... Matrix... And Resident Evil,11,0.025000000000000022
AVpf0eb2LJeJML43EVSt,The 5 movie Resident Evil Movie pack contains all the movies as well as UV code for all 5 movies.,11,-1.0
AVpf0eb2LJeJML43EVSt,i score on this product... all resident evil in one package ... 5 blu-ray for lower price.,9,-1.0
AVpf0eb2LJeJML43EVSt,My fianc introduced me to the Resident Evil franchise and I was not disappointed. I love that it takes up so much less space than the DVD set. We're slowly replacing all our DVD's and the picture quality is worth it.,19,-0.23611111111111113
AVpf0eb2LJeJML43EVSt,I was impressed with the picture and quality of the bluray. Great sound. Great picture.,8,0.75
AVpf0eb2LJeJML43EVSt,Love these movies and this was a great deal.,4,0.65
AVpf0eb2LJeJML43EVSt,great movies,2,0.8
AVpf0eb2LJeJML43EVSt,love the movie,2,0.5
AVpf0eb2LJeJML43EVSt,Good price,2,0.7
AVpf0eb2LJeJML43EVSt,great,1,0.8
AVpf0kZFilAPnD_xi5QZ,We buy these for our daughter and she loves them! She feels like a big girl but is safe to eat these gluten free bars. This review was collected as part of a promotion.,16,0.3
AVpf0O60ilAPnD_xizE6,I am normally in my favoerite store weekly. I needed this product each of those weeks and the shelves were empty. I was forced to order on line which should not have happened. I am a little disapointed but will survive.,16,-0.10937500000000001
AVpf0O60ilAPnD_xizE6,not bad just does not impress,2,-0.6999999999999998
AVpf0O60ilAPnD_xizE6,ok !,1,0.5
AVpf0O60ilAPnD_xizE6,It lasts all day. Has a good flavor.,4,0.7
AVpf0O60ilAPnD_xizE6,Will order it again,1,0.0
AVpf0O60ilAPnD_xizE6,"I've used every dental adhesive out there and this is the only one I will choose from now on. It differs from all the rest like this: 1) It tastes pretty good for goop in your mouth. 2) It keeps teeth exactly where they belong for at least 3 days longer than ANY other product of this kind. 3) It is a good price for what it does and a super value too. 4) It lasts longer than the others probably because I don't have to use as much to do the job. 5) Its pink! 6) It applies evenly and neatly (BIG difference there) and comes off simply when washed. Being the BEST value is a good enough reason for choosing this one only however, with all its other plusses, it is a no-brainer to continue buying this brand and type always. I highly recommend.",62,0.29955555555555563
AVpf0O60ilAPnD_xizE6,Used to use Freedent until I heard and saw that it contained zinc. Discovered the poligrip I use does not. Like the Ultra Fresh better than the plain.,15,0.19523809523809524
AVpf0O60ilAPnD_xizE6,Great product it's the best on the market,4,0.9
AVpf0O60ilAPnD_xizE6,it was for my hubby and he loved it.,2,0.7
AVpf0O60ilAPnD_xizE6,I liked this it,1,0.6
AVpf0pfrilAPnD_xi6s_,Opened box n bamboo plant had a weird smell. Almost like urine. I decided to air it out n arrange the plant's limbs n see if in a few days the odor would subside. It did ! I haven't returned it because it's just too much work so it's in a corner in my living n I'm just trying to get use to it. Next time I will shop in person n buy a real plant. Not worth the price.,43,0.04
AVpf0pfrilAPnD_xi6s_,Another Nearly Natural product that looks life-like. Works perfectly in our living room setting. This review was collected as part of a promotion. This review was collected as part of a promotion.,19,0.4666666666666666
AVpf0pfrilAPnD_xi6s_,"The quality of the product is outstanding. This tree looks and feels natural without the care of a natural tree. I highly recommend you buy it, oh and the base is nice!!! This review was collected as part of a promotion. This review was collected as part of a promotion.",25,0.10999999999999999
AVpf0pfrilAPnD_xi6s_,Another Nearly Natural product that looks life-like. Works perfectly in our living room setting. This review was collected as part of a promotion.,15,0.4666666666666666
AVpf0pfrilAPnD_xi6s_,"The quality of the product is outstanding. This tree looks and feels natural without the care of a natural tree. I highly recommend you buy it, oh and the base is nice!!! This review was collected as part of a promotion.",21,0.10999999999999999
AVpf0thK1cnluZ0-r8vR,The first season is a bit rocky and over the top typical teen drama but once you get past the first half it really picks up. Season 2 is even better but after that it goes down hill fast. Much wasted potential.,23,0.09305555555555556
AVpf0thK1cnluZ0-r8vR,"The 100 is a post apocalyptic sci-fi offering that has many elements typical of the genre. We start off about 100 years after the surface of the Earth was destroyed in an atomic war. Thirteen nations have orbital space stations and when the thirteenth is destroyed a truce is eventually called and the remaining station unite physically forming the Ark, what is presumed to be the last remnant of the human race. The Ark has a very dysfunction society were all crimes are punished by execution (floated out of an airlock). Juvenile offenders are reviewed at age of 18 and may be spared. Out story opens with Clarke being taken out of juvenile detention to be sent to Earth to see if the planet can support life, since the Ark is dying. Many elements of the first few episodes borrow from the Lord of the Flies and other science fiction works. The 100 find out in a matter of a few episodes that they are indeed not alone on the planet and the situation worsens on the Ark when over 300 people are ""removed from the life support grid"" which is polite language for them to be killed to allow the remaining people to live. The culling was voluntary but along with the political fighting that was shown and death of likable main characters revealed a very dark undertone at times in the series. The dark undertone was similar to Stargate Universe. We are left at the end of the season with the remnants of the 100 being taken to what appears to be a surviving military bunker. The ending of the first season has a deja vu appearance similar to Jeremiah season one. Overall a good sci-fi effort but only combines elements already seen in the genre with no new ground breaking plot or story lines so far. Look forward to season two. Blu Ray picture quality is excellent.",160,0.11433566433566435
AVpf0thK1cnluZ0-r8vR,"This TV Series is a real good show to watch, from start to finish.",8,1.0
AVpf0thK1cnluZ0-r8vR,Excellent quality Blu-ray set.,4,1.0
AVpf0thK1cnluZ0-r8vR,"The 100 is like a fine wine: it's a show that only gets better with age. Although the first few episodes seem like typical CW-fare, the emotional stakes and characters continue to develop with each subsequent episode. The story beings when 100 juvenile delinquents are sent down from their space station to the war torn earth, to see if it is inhabitable many years after a nuclear apocalypse. Questions of morality, survival, sacrifice, and cultural politics are the central themes in the first season, and continue on for the rest of the show. The 100 dares to ask questions that other shows are too scared to even acknowledge. It's worth your time, for sure.In my opinion, the blu-ray release is the way to watch this show. With a gorgeous picture quality and an impressive audio track, you will get the most bang for your buck with this release. All 13 episodes from the first season are included in this set. But don't worry because season two is already out to marathon after you finish that intense and shocking cliffhanger at the end of the first season.",94,0.18333333333333332
AVpf0thK1cnluZ0-r8vR,"The 100 is well worth any sci-fi fan���s time, going all-in on its big concept and the many crisis that face its characters, both above and on the ground.",14,0.26666666666666666
AVpf0thK1cnluZ0-r8vR,"I don't understand the varied reviews of this show. The ""100"" are juvenile delinquents released from their space station prison sentences to populate a radiated earth: earth is most likely not habitable. But down they go, and when they get to earth they not only experience a ""planet"" for the first time, but they also have just been released from prison. So imagine, 100 irresponsible criminals get dropped on an earth that hasn't seen a human in 97 years; you might expect to see some strange behavior and you do. The setting is pretty awesome, the characters are interesting and unless the writers completely drop the ball on the story, then you can expect a pretty good show. Also note, all the bad reviews have come from people who have just seen a single episode (who's expectations were probably unrealistic in the first place). This is one of the better pilots I have seen.",77,0.1392857142857143
AVpf0thK1cnluZ0-r8vR,"I love sci-fi ��� and this show caught my attention. I would compare this show to be similar to Lost (which I also love), and Lord of the Fries. The characters are believable, even the ""bad guys"" ��� the desperation and their willingness to do whatever it takes to survive made that show more exciting. There are times that I actually had to pause to gather my nerve before I continued watching. The plot twists, here and there, made it more exciting. I know this is a TV show and not real life, I do feel sorry for the characters that they have to fend for themselves. I watched the original on Netflix, and now I have the opportunity to get a Blu-ray copy. (I did buy the DVD version of this, but I believe the compression rate was set too high, and there were parts that were pixelated.) I am hoping for the second season to go on sale, and I will buy that, too. If a sci-fi show with younger characters is for you, you will not be disappointed.",77,0.059000000000000004
AVpf0thK1cnluZ0-r8vR,"I found this at a price that could not be passed up . The fact that it was in blu Ray and included Digital copy clinched it for me. Not only did I get Best buy member points, But Best Buy sometimes have promotions running under Mypoints that give up to 3000 Mypoints for in store purchases. I received 200 for buying The 100.",28,0.6666666666666666
